species.ID;family;genus;species;trophic.guild
9390;tiliaceae;desplatsia;dewevrei;plants
9391;tiliaceae;diplodiscus;paniculatus;plants
9392;tiliaceae;duboscia;macrocarpa;plants
9393;tiliaceae;glyphaea;brevis;plants
9394;tiliaceae;goethalsia;meiantha;plants
9395;tiliaceae;goethalsia;meianthera;plants
9396;tiliaceae;grewia;acuminata;plants
9397;tiliaceae;grewia;antidesmifolia;plants
9398;tiliaceae;grewia;barombiensis;plants
9399;tiliaceae;grewia;blattaefolia;plants
9400;tiliaceae;grewia;blattuefolia;plants
9401;tiliaceae;grewia;calvata;plants
9402;tiliaceae;grewia;coriacea;plants
9403;tiliaceae;grewia;coriacea cf;plants
9404;tiliaceae;grewia;filrocarpa;plants
9405;tiliaceae;grewia;franciscana;plants
9406;tiliaceae;grewia;grevei;plants
9407;tiliaceae;grewia;leucophylla;plants
9408;tiliaceae;grewia;m1;plants
9409;tiliaceae;grewia;m2;plants
9410;tiliaceae;grewia;m3;plants
9411;tiliaceae;grewia;m4;plants
9412;tiliaceae;grewia;malacocarpa;plants
9413;tiliaceae;grewia;miqueliana;plants
9414;tiliaceae;heliocarpus;americanus;plants
9415;tiliaceae;heliocarpus;m1;plants
9416;tiliaceae;heliocarpus;pallidus;plants
9417;tiliaceae;heliocarpus;popoyanensis;plants
9418;tiliaceae;hydrogaster;trinervis;plants
9419;tiliaceae;luehea;candida;plants
9420;tiliaceae;luehea;grandiflora;plants
9421;tiliaceae;luehea;seemanii;plants
9422;tiliaceae;luehea;seemannii;plants
9423;tiliaceae;luehea;speciosa;plants
9424;tiliaceae;lueheopsis;m1;plants
9425;tiliaceae;m;m1;plants
9426;tiliaceae;m1;m1;plants
9427;tiliaceae;microcos;grandiflora cf;plants
9428;tiliaceae;microcos;grewia cf;plants
9429;tiliaceae;microcos;m1;plants
9430;tiliaceae;microcos;stylocarpa;plants
9431;tiliaceae;mollia cf;m1;plants
9432;tiliaceae;mortoniodendron;anisophyllum;plants
9433;tiliaceae;mortoniodendron;m1;plants
9434;tiliaceae;pentace;curtisii;plants
9435;tiliaceae;schoutenia;acerescens;plants
9436;tiliaceae;schoutinia;accrescens;plants
9437;tiliaceae;tilia;americana;plants
9438;tiliaceae;tilia;cordata;plants
9439;tiliaceae;tilia;mexicana;plants
9440;tiliaceae;tilia;platyphylla;plants
9441;tiliaceae;trichosperma;mexicanum;plants
9442;tiliaceae;trichospermum;grewiifolium;plants
9443;tiliaceae;trichospermum;mexicanum;plants
9444;trigoniaceae;trigonia;boliviensis;plants
9445;trigoniaceae;trigonia;eriosperma ssp membranacea;plants
9446;trigoniaceae;trigonia;m1;plants
9447;ulmaceae;ampelocera;edentula;plants
9448;ulmaceae;ampelocera;hottlei;plants
9449;ulmaceae;ampelocera;longissima;plants
9450;ulmaceae;ampelocera;m1;plants
9451;ulmaceae;ampelocera;macphersonii;plants
9452;ulmaceae;ampelocera;macrocarpa;plants
9453;ulmaceae;ampelocera;ruizii;plants
9454;ulmaceae;ampelocera;sp. nov.;plants
9455;ulmaceae;apananthe;cuspidata;plants
9456;ulmaceae;celtis;cinnamomea;plants
9457;ulmaceae;celtis;iguanaea;plants
9458;ulmaceae;celtis;iguanea;plants
9459;ulmaceae;celtis;luzonica;plants
9460;ulmaceae;celtis;m1;plants
9461;ulmaceae;celtis;mildbraedii;plants
9462;ulmaceae;celtis;occidentalis;plants
9463;ulmaceae;celtis;occidentatlis;plants
9464;ulmaceae;celtis;pubescens;plants
9465;ulmaceae;celtis;reticulata;plants
9466;ulmaceae;celtis;schippii;plants
9467;ulmaceae;celtis;tala;plants
9468;ulmaceae;celtis;tetrandra;plants
9469;ulmaceae;celtis;trinervia;plants
9470;ulmaceae;celtis;zenkeri;plants
9471;ulmaceae;celtis?;m1;plants
9472;ulmaceae;gironniera;celtidifolia;plants
9473;ulmaceae;gironniera;nervosa;plants
9474;ulmaceae;gironniera;parviflora;plants
9475;ulmaceae;gironniera;parvifolia;plants
9476;ulmaceae;gironniera;subequalis;plants
9477;ulmaceae;gironniera;subsequalis;plants
9478;ulmaceae;lozanella;enantiophylla;plants
9479;ulmaceae;m1;m1;plants
9480;ulmaceae;phyllostlyon;rhamnoides;plants
9481;ulmaceae;phyllostylon;brasiliense;plants
9482;ulmaceae;phyllostylon;rhamnoides;plants
9483;ulmaceae;trema;integerrima;plants
9484;ulmaceae;trema;micrantha;plants
9485;ulmaceae;trema;orientalis;plants
9486;ulmaceae;ulmus;alata;plants
9487;ulmaceae;ulmus;americana;plants
9488;ulmaceae;ulmus;americiana;plants
9489;ulmaceae;ulmus;crassifolia;plants
9490;ulmaceae;ulmus;glabra;plants
9491;ulmaceae;ulmus;montana;plants
9492;ulmaceae;ulmus;rubra;plants
9493;ulmaceae;ulmus;rubra?;plants
9494;urticaceae;boehmeria;cylindrica;plants
9495;urticaceae;boehmeria;m1;plants
9496;urticaceae;laportea/dendrocnide?;m1;plants
9497;urticaceae;myriocarpa;longipes;plants
9498;urticaceae;myriocarpa;m1;plants
9499;urticaceae;myriocarpa;yzubalensis;plants
9500;urticaceae;myriocarpon;longipes;plants
9501;urticaceae;myriocarpon;m1;plants
9502;urticaceae;poulzolzia;occidentalis;plants
9503;urticaceae;procris;m1;plants
9504;urticaceae;urera;acuminata;plants
9505;urticaceae;urera;alcerifolia;plants
9506;urticaceae;urera;baccifera;plants
9507;urticaceae;urera;cameroonensis;plants
9508;urticaceae;urera;caracasana;plants
9509;urticaceae;urera;caracasana cf;plants
9510;urticaceae;urera;cf caracasana;plants
9511;urticaceae;urera;eggersii;plants
9512;urticaceae;urera;elata;plants
9513;urticaceae;urera;m1;plants
9514;urticaceae;urera;nitida;plants
9515;urticaceae;urera?;m1;plants
9516;urticariaceae;myriocarpa;stipitata;plants
9517;urticariaceae;urera;baccifera;plants
9518;urticariaceae;urera;m1;plants
9519;valerianaceae;valeriana;clematis;plants
9520;valerianaceae;valeriana;m1;plants
9521;verb/rut;m1;m1;plants
9522;verbenaceae;aegiphila;aff macrantha;plants
9523;verbenaceae;aegiphila;alba;plants
9524;verbenaceae;aegiphila;alba vel sp aff;plants
9525;verbenaceae;aegiphila;amaranth cf;plants
9526;verbenaceae;aegiphila;chrysantha;plants
9527;verbenaceae;aegiphila;cordata;plants
9528;verbenaceae;aegiphila;costaricensis;plants
9529;verbenaceae;aegiphila;elata;plants
9530;verbenaceae;aegiphila;elegans;plants
9531;verbenaceae;aegiphila;hirsuta;plants
9532;verbenaceae;aegiphila;hoehnei var spectabilis;plants
9533;verbenaceae;aegiphila;laeta;plants
9534;verbenaceae;aegiphila;lanceolata;plants
9535;verbenaceae;aegiphila;m1;plants
9536;verbenaceae;aegiphila;monticola;plants
9537;verbenaceae;aegiphila;odontophylla;plants
9538;verbenaceae;aegiphilia;cephalophora;plants
9539;verbenaceae;aloysia;m1;plants
9540;verbenaceae;callicarpa;platyphylla;plants
9541;verbenaceae;callicarpa;tomentosa;plants
9542;verbenaceae;callicarpus;m1;plants
9543;verbenaceae;callicarpus?;m1;plants
9544;verbenaceae;citharexylon;gentryi;plants
9545;verbenaceae;citharexylon;hirtellum;plants
9546;verbenaceae;citharexylon;m1;plants
9547;verbenaceae;citharexylum;fruticosum;plants
9548;verbenaceae;citharexylum;gentryi;plants
9549;verbenaceae;citharexylum;m1;plants
9550;verbenaceae;citharexylum;mocinii;plants
9551;verbenaceae;clerodendron;m1;plants
9552;verbenaceae;clerodendron;ternifolium;plants
9553;verbenaceae;clerodendron;ulei;plants
9554;verbenaceae;clerodendrum;m1;plants
9555;verbenaceae;clerodendrum;m2;plants
9556;verbenaceae;congea;m1;plants
9557;verbenaceae;cornutia;m1;plants
9558;verbenaceae;duranta;triacantha;plants
9559;verbenaceae;faradaya;m1;plants
9560;verbenaceae;faradaya;parviflora;plants
9561;verbenaceae;glossocarya;mollis;plants
9562;verbenaceae;gmelina;arborea;plants
9563;verbenaceae;gmelina;asiatica;plants
9564;verbenaceae;gmelina;elliptica;plants
9565;verbenaceae;gmelina;m1;plants
9566;verbenaceae;grewia;tiliifolia;plants
9567;verbenaceae;hymenopyramis;m1;plants
9568;verbenaceae;karomia;microphylla aff;plants
9569;verbenaceae;lippia;aff cardiostegia;plants
9570;verbenaceae;lippia;americana;plants
9571;verbenaceae;lippia;contraversa;plants
9572;verbenaceae;lippia;m1;plants
9573;verbenaceae;lippia;mc vaughii;plants
9574;verbenaceae;m;m1;plants
9575;verbenaceae;m1;m1;plants
9576;verbenaceae;oxera;m1;plants
9577;verbenaceae;oxera;m2;plants
9578;verbenaceae;oxera;palmatinervia;plants
9579;verbenaceae;petra;maynensis;plants
9580;verbenaceae;petraeovitex;multiflora;plants
9581;verbenaceae;petrea;arborea;plants
9582;verbenaceae;petrea;aspera;plants
9583;verbenaceae;petrea;blanchetiana;plants
9584;verbenaceae;petrea;bracteata;plants
9585;verbenaceae;petrea;cf maynensis;plants
9586;verbenaceae;petrea;m1;plants
9587;verbenaceae;petrea;maynensis;plants
9588;verbenaceae;petrea;maynensis cf;plants
9589;verbenaceae;petrea;peruviana;plants
9590;verbenaceae;petrea;pubescens;plants
9591;verbenaceae;petrea;volubilis;plants
9592;verbenaceae;premna;m1;plants
9593;verbenaceae;premna;obtusifolia;plants
9594;verbenaceae;rehdera;trinervis;plants
9595;verbenaceae;rhaphithamnus;spinosus;plants
9596;verbenaceae;sphenodesma;pentandra;plants
9597;verbenaceae;sphenodesme;m1;plants
9598;verbenaceae;sphenodesme;pentandra;plants
9599;verbenaceae;sphenodesme?;pentandra;plants
9600;verbenaceae;tectona;grandis;plants
9601;verbenaceae;teijsmanniodendron;coriaceum;plants
9602;verbenaceae;teijsmanniodendron;simplicifolia;plants
9603;verbenaceae;tiejmanniodendron;coriaceum;plants
9604;verbenaceae;toxicodendron;striatum;plants
9605;verbenaceae;vitex;canescens cf;plants
9606;verbenaceae;vitex;compressa;plants
9607;verbenaceae;vitex;cooperi;plants
9608;verbenaceae;vitex;cymosa;plants
9609;verbenaceae;vitex;gigantea;plants
9610;verbenaceae;vitex;hemsleyi;plants
9611;verbenaceae;vitex;klugii;plants
9612;verbenaceae;vitex;limonifolia;plants
9613;verbenaceae;vitex;m1;plants
9614;verbenaceae;vitex;m2;plants
9615;verbenaceae;vitex;m3;plants
9616;verbenaceae;vitex;orinocensis;plants
9617;verbenaceae;vitex;peduncularis;plants
9618;verbenaceae;vitex;rubro aurantiaca;plants
9619;verbenaceae;vitex;triflora;plants
9620;verbenaceae;viticipremna;philippinensis;plants
9621;verbenaceae/myrtaceae?;aegiphila?;m1;plants
9622;vervenaceae;aegiphila;m1;plants
9623;violaceae;agatea;m1;plants
9624;violaceae;agatea;m2;plants
9625;violaceae;amphirrhox;m1;plants
9626;violaceae;amphirrhox;surinamensis;plants
9627;violaceae;anchieta;m1;plants
9628;violaceae;corynostylis;arborea;plants
9629;violaceae;gleospermum;aff sphaerocarpa;plants
9630;violaceae;gleospermum;m1;plants
9631;violaceae;gloeosperma;diversipetalum;plants
9632;violaceae;gloeosperma?;m1;plants
9633;violaceae;gloeospermum;equatoriense;plants
9634;violaceae;gloeospermum;grandifolium;plants
9635;violaceae;gloeospermum;m1;plants
9636;violaceae;gloeospermum;sclerophyllum;plants
9637;violaceae;gloeospermum;sphaerocarpum;plants
9638;violaceae;hybanthus;bigibbosus;plants
9639;violaceae;hybanthus;caledonicus;plants
9640;violaceae;hybanthus;m1;plants
9641;violaceae;hybanthus;mexicanus;plants
9642;violaceae;hybanthus;prunifolia;plants
9643;violaceae;hybanthus;prunifolius;plants
9644;violaceae;leonia;crassa;plants
9645;violaceae;leonia;cymosa;plants
9646;violaceae;leonia;glycicarpa;plants
9647;violaceae;leonia;glycycarpa;plants
9648;violaceae;leonia;m1;plants
9649;violaceae;leonia;m2;plants
9650;violaceae;leonia;m3;plants
9651;violaceae;leonia;racemosa;plants
9652;violaceae;leonia;triandra;plants
9653;violaceae;m1;m1;plants
9654;violaceae;orthion;oblanceolatum;plants
9655;violaceae;paypayrola;blanchetianum;plants
9656;violaceae;paypayrola;grandiflora;plants
9657;violaceae;paypoyrola;m1;plants
9658;violaceae;rinorea;anguifera;plants
9659;violaceae;rinorea;angustifolia;plants
9660;violaceae;rinorea;bengalensis;plants
9661;violaceae;rinorea;bipindensis;plants
9662;violaceae;rinorea;brachypetala;plants
9663;violaceae;rinorea;breviracemosa;plants
9664;violaceae;rinorea;bullata;plants
9665;violaceae;rinorea;cf bahiensis;plants
9666;violaceae;rinorea;deflexa;plants
9667;violaceae;rinorea;deflexiflora;plants
9668;violaceae;rinorea;deflexiflora?;plants
9669;violaceae;rinorea;dentata;plants
9670;violaceae;rinorea;ferruginea;plants
9671;violaceae;rinorea;hummelii;plants
9672;violaceae;rinorea;kamerunensis;plants
9673;violaceae;rinorea;lindeniana;plants
9674;violaceae;rinorea;longicuspis;plants
9675;violaceae;rinorea;longisepala;plants
9676;violaceae;rinorea;m1;plants
9677;violaceae;rinorea;m2;plants
9678;violaceae;rinorea;m3;plants
9679;violaceae;rinorea;m4;plants
9680;violaceae;rinorea;m5;plants
9681;violaceae;rinorea;oblongifolia;plants
9682;violaceae;rinorea;paniculata;plants
9683;violaceae;rinorea;passourea;plants
9684;violaceae;rinorea;pubiflora;plants
9685;violaceae;rinorea;publiflora;plants
9686;violaceae;rinorea;racemosa;plants
9687;violaceae;rinorea;squamata;plants
9688;violaceae;rinorea;sylvatica;plants
9689;violaceae;rinorea;viridifolia;plants
9690;violaceae;rinorea;welwitschii;plants
9691;violaceae;rinoreocarpus;ulei;plants
9692;vitaceae;ampelocissus;m1;plants
9693;vitaceae;ampelopsis;brevipedunculata;plants
9694;vitaceae;cissus;adnata;plants
9695;vitaceae;cissus;barbeyana;plants
9696;vitaceae;cissus;biformifolia;plants
9697;vitaceae;cissus;brevipes;plants
9698;vitaceae;cissus;cf allenii;plants
9699;vitaceae;cissus;cf biformifolia;plants
9700;vitaceae;cissus;cf verticillata;plants
9701;vitaceae;cissus;dinklagei;plants
9702;vitaceae;cissus;erosa;plants
9703;vitaceae;cissus;glaberrima;plants
9704;vitaceae;cissus;hypoglauca;plants
9705;vitaceae;cissus;m1;plants
9706;vitaceae;cissus;m2;plants
9707;vitaceae;cissus;microcarpa;plants
9708;vitaceae;cissus;neei;plants
9709;vitaceae;cissus;penninervis;plants
9710;vitaceae;cissus;producta;plants
9711;vitaceae;cissus;pseudosicyoides;plants
9712;vitaceae;cissus;repens;plants
9713;vitaceae;cissus;rhombifolia;plants
9714;vitaceae;cissus;striata;plants
9715;vitaceae;cissus;trianae;plants
9716;vitaceae;cissus;tweediana;plants
9717;vitaceae;cissus;ulmifolia;plants
9718;vitaceae;cissus;verticellata;plants
9719;vitaceae;cissus;verticillata;plants
9720;vitaceae;leea;m1;plants
9721;vitaceae;m1;m1;plants
9722;vitaceae;parthenocissus;m1;plants
9723;vitaceae;parthenocissus;quinquefolia;plants
9724;vitaceae;tetrastigma;formosanum;plants
9725;vitaceae;tetrastigma;lanceolata;plants
9726;vitaceae;tetrastigma;m1;plants
9727;vitaceae;vitis;aestivalis;plants
9728;vitaceae;vitis;ficifolia;plants
9729;vitaceae;vitis;m1;plants
9730;vitaceae;vitis;mustangensis;plants
9731;vitaceae;vitis;riparia;plants
9732;vitaceae;vitis;rotundifolia;plants
9733;vitaceae;vitis;tiliifolia;plants
9734;vitaceae;vitis;vitifolia;plants
9735;vitaceae;vitis;vulpina;plants
9736;vochysiaceae;erisma;bicolor;plants
9737;vochysiaceae;erisma;m1;plants
9738;vochysiaceae;qualea;acuminata;plants
9739;vochysiaceae;qualea;grandiflora;plants
9740;vochysiaceae;qualea;lineata;plants
9741;vochysiaceae;qualea;m1;plants
9742;vochysiaceae;qualea;m2;plants
9743;vochysiaceae;qualea;paraensis;plants
9744;vochysiaceae;qualea;tessmannii;plants
9745;vochysiaceae;ruizterania;trichanthera;plants
9746;vochysiaceae;vochysia;cf diversa;plants
9747;vochysiaceae;vochysia;ferriginea;plants
9748;vochysiaceae;vochysia;ferruginea;plants
9749;vochysiaceae;vochysia;ferruginea cf;plants
9750;vochysiaceae;vochysia;guatemalensis;plants
9751;vochysiaceae;vochysia;guianensis;plants
9752;vochysiaceae;vochysia;lehmanii;plants
9753;vochysiaceae;vochysia;lehmannii;plants
9754;vochysiaceae;vochysia;m1;plants
9755;vochysiaceae;vochysia;m2;plants
9756;vochysiaceae;vochysia;mapirensis;plants
9757;vochysiaceae;vochysia;venezuelensis;plants
9758;vochysiaceae;vochysia;venulosa;plants
9759;vochysiaceae;vochysia?;m2;plants
9760;winteraceae;belliolum;m1;plants
9761;winteraceae;bubbia;semecarpoides;plants
9762;winteraceae;drimys;granadensis;plants
9763;winteraceae;drimys;insipida;plants
9764;winteraceae;drimys;m1;plants
9765;winteraceae;drimys;winteri;plants
9766;xanthophyllaceae;xanthophyllum;adenotus;plants
9767;xanthophyllaceae;xanthophyllum;affine;plants
9768;xanthophyllaceae;xanthophyllum;amoenum;plants
9769;xanthophyllaceae;xanthophyllum;brevipes;plants
9770;xanthophyllaceae;xanthophyllum;ecarinatum;plants
9771;xanthophyllaceae;xanthophyllum;heteropleuron;plants
9772;xanthophyllaceae;xanthophyllum;kingii;plants
9773;xanthophyllaceae;xanthophyllum;m1;plants
9774;xanthophyllaceae;xanthophyllum;octandrum;plants
9775;xanthophyllaceae;xanthophyllum;tardicrescens;plants
9776;zanthoxylum;zanthoxylum;m1;plants
9777;zingiberaceae;amomum;m1;plants
9778;zingiberaceae;costus;guanaiensis;plants
9779;zingiberaceae;costus;lima;plants
9780;zingiberaceae;costus;m1;plants
9781;zingiberaceae;costus;scaber;plants
9782;zingiberaceae;hedychium;m1;plants
9783;zingiberaceae;renealmia;m1;plants
9784;zingiberaceae;reneulmia;m1;plants
9785;zygophyllaceae;bulnesia;arborea;plants
9786;zygophyllaceae;bulnesia;m1;plants
9787;zygophyllaceae;bulnesia;sarmientoi;plants
ABBE;Abrocomidae;Abrocoma;bennettii;herbivores
ABLO;Cricetidae;Abrothrix;longipilis;omnivores
ABOL;Cricetidae;Abrothrix;olivaceus;omnivores
ACSP;Muridae;Acomys;spinosissimus;omnivores
ACWI;Muridae;Acomys;wilsoni;omnivores
ACPY;Acrobatidae;Acrobates;pygmaeus;carnivores
AECH;Muridae;Aethomys;chrysophilus;herbivores
AEHI;Muridae;Aethomys;hindei;herbivores
AKAZ;Cricetidae;Akodon;azarae;carnivores
AKCU;Cricetidae;Akodon;cursor;carnivores
AKMO;Cricetidae;Akodon;molinae;carnivores
AKMN;Cricetidae;Akodon;montensis;omnivores
AKSE;Cricetidae;Akodon;serrensis;carnivores
AKSN;Cricetidae;Akodon;sp. nov.;carnivores
ALAL;Cervidae;Alces;alces;herbivores
ALBA;Dipodidae;Allactaga;balikunica;herbivores
ALBU;Dipodidae;Allactaga;bullata;herbivores
ALSI;Dipodidae;Allactaga;sibirica;omnivores
ALCU;Cricetidae;Allocricetulus;curtatus;herbivores
ALRO;Cricetidae;Alticola;roylei;herbivores
ALST;Cricetidae;Alticola;stoliczkanus;herbivores
AMHA;Sciuridae;Ammospermophilus;harrisii;omnivores
AMIN;Sciuridae;Ammospermophilus;interpres;omnivores
AMLE;Sciuridae;Ammospermophilus;leucurus;omnivores
ANBE;Dasyuridae;Antechinus;bellus;carnivores
ANFL;Dasyuridae;Antechinus ;flavipes;carnivores
ANST;Dasyuridae;Antechinus ;stuartii;carnivores
ANSW;Dasyuridae;Antechinus ;swainsonii;carnivores
ANAM;Antilocapridae;Antilocapra;americana;herbivores
APAG;Muridae;Apodemus;agrarius;herbivores
APFL;Muridae;Apodemus;flavicollis;herbivores
APSP;Muridae;Apodemus;speciosus;herbivores
APSY;Muridae;Apodemus;sylvaticus;herbivores
APUR;Muridae;Apodemus;uralensis;herbivores
ARAL;Cricetidae;Arborimus;albipes;herbivores
ARLO;Cricetidae;Arborimus;longicaudus;herbivores
ARAN;Muridae;Arvicanthis;ansorgei;herbivores
ARNI;Muridae;Arvicanthis;niloticus;herbivores
ARRU;Muridae;Arvicanthis;rufinus;herbivores
ARAM;Cricetidae;Arvicola;amphibius;herbivores
ATMA;Hystricidae;Atherurus;macrourus;herbivores
BAMU;Cricetidae;Baiomys;musculus;herbivores
BATA;Cricetidae;Baiomys;taylori;herbivores
BAIN;Muridae;Bandicota;indica;herbivores
BAAS;Procyonidae;Bassariscus ;astutus;omnivores
BEBE;Muridae;Berylmys;berdmorei;omnivores
BIBI;Bovidae;Bison;bison;herbivores
BLBR;Soricidae;Blarina;brevicauda;omnivores
BLCA;Soricidae;Blarina ;carolinensis;omnivores
BLHY;Soricidae;Blarina ;hylophaga;omnivores
BRBR;Cricetidae;Blarinomys;breviceps;herbivores
CATA;Dasypodidae;Cabassous;tatouay;carnivores
CAMO;Pitheciidae;Callicebus;moloch;herbivores
CSCA;Sciuridae;Callosciurus;caniceps;omnivores
CAER;Sciuridae;Callosciurus;erythraeus;omnivores
CANI;Sciuridae;Callosciurus;nigrovittatus;omnivores
CANO;Sciuridae;Callosciurus;notatus;omnivores
CAPR;Sciuridae;Callosciurus;prevostii;omnivores
CLCA;Cricetidae;Calomys;callosus;herbivores
CLLA;Cricetidae;Calomys;laucha;herbivores
CAMU;Cricetidae;Calomys;musculinus;herbivores
CATE;Cricetidae;Calomys;tener;herbivores
CLLN;Didelphidae;Caluromys;lanatus;omnivores
CAPH;Didelphidae;Caluromys;philander;omnivores
CAIR;Didelphidae;Caluromysiops;irrupta;herbivores
CALA;Canidae;Canis;latrans;carnivores
CALU;Canidae;Canis;lupus;carnivores
CAPA;Dipodidae;Cardiocranius;paradoxus;herbivores
CACA;Castoridae;Castor;canadensis;herbivores
CAAP;Caviidae;Cavia;aperea;herbivores
CEAP;Cebidae;Cebus;apella;omnivores
CENA;Burramyidae;Cercartetus;nanus;omnivores
CETH;Canidae;Cerdocyon;thous;carnivores
CEEL;Cervidae;Cervus;elaphus;herbivores
CHBA;Heteromyidae;Chaetodipus;baileyi;herbivores
