"year";"plot";"subplot";"focal";"fruit";"seed";"BEMA";"CETE";"CHFU";"HOMA";"LEMA";"MESP";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SOAS";"SPRU"
2015;6;"D5";"HOMA";13;195;0;0;2;0;0;0;1;4;0;0;0;0;0;0;0
2015;6;"D5";"PAIN";7;161;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0
2015;6;"D5";"PLCO";2;68;0;0;3;1;0;0;1;2;0;0;0;0;0;0;0
2015;6;"D5";"POMA";2;280;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
2015;6;"D5";"SASO";66;132;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0
2015;6;"D5";"SCLA";1;38;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0
2015;6;"D6";"HOMA";11;165;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"D6";"PAIN";8;184;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
2015;6;"D6";"PLCO";2;68;0;0;3;2;0;0;0;2;0;0;0;1;0;0;0
2015;6;"D6";"SASO";119;238;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"D6";"SCLA";1;38;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0
2015;6;"E1";"CHFU";6;378;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2015;6;"E1";"LEMA";3;165;0;0;2;0;0;0;0;4;2;0;0;0;0;0;0
2015;6;"E1";"PAIN";34;782;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
2015;6;"E1";"PLCO";5;170;0;0;1;0;0;0;0;2;6;0;0;0;0;0;0
2015;6;"E1";"SASO";224;448;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"E2";"BEMA";14;56;0;0;1;0;0;0;0;3;3;0;0;0;0;0;0
2015;6;"E2";"BEMA";27;108;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E2";"CHFU";4;252;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"E2";"LEMA";4;220;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2015;6;"E2";"PAIN";4;92;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0
2015;6;"E2";"PLCO";2;68;0;0;2;1;0;0;0;3;1;0;0;0;0;0;0
2015;6;"E2";"SASO";96;192;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
2015;6;"E3";"BEMA";15;60;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0
2015;6;"E3";"CHFU";7;441;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0
2015;6;"E3";"LEMA";1;55;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E3";"PAIN";17;391;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0
2015;6;"E3";"PLCO";4;136;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2015;6;"E3";"SASO";184;368;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0
2015;6;"E4";"CHFU";3;189;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0
2015;6;"E4";"PAIN";14;322;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E4";"PLCO";2;68;0;0;0;0;0;0;1;3;3;0;0;0;1;0;0
2015;6;"E4";"SASO";830;1660;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E5";"BEMA";9;36;0;0;1;1;0;0;0;3;0;0;0;0;0;0;1
2015;6;"E5";"BEMA";16;64;0;0;1;1;0;0;0;3;0;0;0;0;0;0;1
2015;6;"E5";"CHFU";4;252;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0
2015;6;"E5";"LEMA";10;550;0;0;1;1;0;0;1;0;0;0;0;0;0;0;2
2015;6;"E5";"PAIN";12;276;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1
2015;6;"E5";"PLCO";2;68;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0
2015;6;"E5";"SASO";240;480;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E6";"BEMA";4;16;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0
2015;6;"E6";"CHFU";6;378;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"E6";"LEMA";5;275;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0
2015;6;"E6";"PAIN";7;161;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1
2015;6;"E6";"PLCO";2;68;0;0;1;0;0;0;0;2;0;0;0;2;0;0;0
2015;6;"E6";"PLCO";4;136;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2015;6;"E6";"SASO";210;420;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0
2015;6;"F1";"HOMA";13;195;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2015;6;"F1";"HOMA";15;225;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;6;"F1";"HOMA";24;360;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;6;"F1";"LEMA";14;770;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0
2015;6;"F1";"PAIN";9;207;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
2015;6;"F1";"PLCO";10;340;0;0;0;0;0;2;0;3;0;0;0;2;0;0;0
2015;6;"F1";"POMA";7;980;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;6;"F1";"POMA";8;1120;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;6;"F1";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;6;"F1";"SASO";52;104;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
2015;6;"F2";"BEMA";21;84;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0
2015;6;"F2";"LEMA";7;385;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0
2015;6;"F2";"PAIN";10;230;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0
2015;6;"F2";"PLCO";9;306;0;0;5;2;0;0;0;1;0;0;0;0;0;0;0
2015;6;"F2";"POMA";7;980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;6;"F2";"SASO";40;80;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2015;6;"F3";"BEMA";41;164;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0
2015;6;"F3";"LEMA";6;330;0;0;0;0;0;0;0;2;2;0;0;2;1;0;0
2015;6;"F3";"LEMA";12;660;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0
2015;6;"F3";"PAIN";6;138;0;0;0;0;0;0;0;1;8;0;0;3;0;0;0
2015;6;"F3";"PLCO";2;68;0;0;0;0;1;0;0;1;2;0;0;2;1;0;0
2015;6;"F3";"SASO";900;1800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;6;"F4";"LEMA";7;385;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0
2015;6;"F4";"PAIN";7;161;0;0;3;1;0;0;0;3;0;0;0;1;1;0;0
2015;6;"F4";"PLCO";2;68;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0
2015;6;"F4";"POMA";8;1120;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;6;"F4";"SASO";105;210;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;6;"F5";"LEMA";17;935;0;0;1;1;1;0;0;2;0;0;0;0;0;0;0
2015;6;"F5";"PAIN";24;552;0;0;1;0;0;0;0;3;0;0;0;0;0;0;4
2015;6;"F5";"PLCO";1;34;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1
2015;6;"F5";"POMA";8;1120;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;6;"F5";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;6;"F5";"POMA";13;1820;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;6;"F5";"SASO";140;280;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0
2015;6;"F6";"LEMA";7;385;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0
2015;6;"F6";"LEMA";19;1045;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1
2015;6;"F6";"PAIN";12;276;0;0;2;1;0;0;0;3;0;0;0;0;0;0;0
2015;6;"F6";"PLCO";2;68;0;0;3;1;1;0;0;3;0;0;0;0;0;0;0
2015;6;"F6";"POMA";3;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;6;"F6";"POMA";10;1400;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0
2015;6;"F6";"POMA";11;1540;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;6;"F6";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;6;"F6";"SASO";120;240;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2015;7;"A1";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"A1";"SASO";78;156;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"A2";"SASO";42;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"A3";"POMA";17;2380;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"A3";"SASO";16;32;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"A4";"POMA";18;2520;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"A4";"SASO";12;24;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;7;"A5";"HOMA";14;210;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"A5";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"A5";"PUPA";14;952;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"A5";"SASO";48;96;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"A6";"POMA";19;2660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"A6";"SASO";64;128;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;7;"B1";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"B1";"SASO";84;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"B2";"SASO";26;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"B3";"SASO";16;32;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
2015;7;"B4";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"B4";"SASO";28;56;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"B5";"POMA";10;1400;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"B5";"SASO";38;76;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"B6";"SASO";15;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"C1";"POMA";24;3360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"C1";"PUPA";11;748;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C1";"PUPA";18;1224;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"C1";"PUPA";24;1632;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C1";"SASO";74;148;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;7;"C2";"PUPA";130;8840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"C2";"SASO";116;232;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C3";"POMA";11;1540;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"C3";"SASO";24;48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C4";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C4";"SASO";6;12;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0
2015;7;"C5";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C5";"PUPA";96;6528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"C5";"SASO";12;24;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
2015;7;"C6";"POMA";15;2100;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"C6";"PUPA";74;5032;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"C6";"SASO";114;228;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;7;"D1";"POMA";14;1960;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"D1";"PUPA";26;1768;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;7;"D1";"SASO";39;78;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"D1";"SASO";54;108;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"D2";"POMA";14;1960;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
2015;7;"D2";"PUPA";4;272;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"D2";"PUPA";19;1292;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0
2015;7;"D2";"PUPA";134;9112;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"D2";"SASO";12;24;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"D2";"SASO";78;156;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"D3";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"D3";"PUPA";3;204;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
2015;7;"D3";"SASO";45;90;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;7;"D4";"POMA";10;1400;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"D4";"SASO";12;24;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"D5";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"D6";"POMA";9;1260;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;7;"D6";"POMA";11;1540;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;7;"D6";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E1";"POMA";5;700;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E1";"POMA";10;1400;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;7;"E1";"PUPA";29;1972;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"E1";"PUPA";32;2176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E1";"SASO";84;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E2";"HOMA";12;180;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
2015;7;"E2";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"E2";"PUPA";8;544;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0
2015;7;"E2";"PUPA";12;816;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"E2";"SASO";12;24;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;7;"E3";"HOMA";20;300;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"E3";"HOMA";22;330;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
2015;7;"E3";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E3";"PUPA";14;952;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
2015;7;"E3";"PUPA";22;1496;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
2015;7;"E3";"PUPA";36;2448;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
2015;7;"E3";"SASO";14;28;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"E4";"HOMA";7;105;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0
2015;7;"E4";"HOMA";17;255;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"E4";"HOMA";18;270;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
2015;7;"E4";"POMA";5;700;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E4";"POMA";8;1120;0;0;0;1;0;0;0;0;1;0;0;5;0;0;0
2015;7;"E4";"POMA";9;1260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E4";"POMA";10;1400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E4";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"E4";"POMO";3;231;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
2015;7;"E4";"PUPA";5;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E4";"PUPA";7;476;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E4";"PUPA";19;1292;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2015;7;"E4";"PUPA";33;2244;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
2015;7;"E4";"SASO";32;64;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E5";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0
2015;7;"E5";"POMA";15;2100;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;7;"E5";"POMA";17;2380;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E5";"PUPA";7;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E5";"PUPA";23;1564;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;7;"E5";"PUPA";32;2176;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E5";"PUPA";76;5168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E5";"SASO";40;80;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;7;"E6";"POMA";5;700;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;7;"E6";"POMA";6;840;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0
2015;7;"E6";"POMA";7;980;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"E6";"POMA";8;1120;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0
2015;7;"E6";"POMA";32;4480;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"E6";"PUPA";2;136;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0
2015;7;"E6";"PUPA";5;340;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;7;"E6";"PUPA";17;1156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;7;"E6";"SASO";64;128;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"F1";"HOMA";7;105;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;7;"F1";"HOMA";16;240;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"F1";"HOMA";29;435;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0
2015;7;"F1";"POMA";10;1400;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;7;"F1";"PUPA";9;612;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2015;7;"F1";"PUPA";17;1156;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"F1";"SASO";16;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;7;"F2";"POMA";17;2380;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
2015;7;"F2";"PUPA";68;4624;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0
2015;7;"F2";"SASO";18;36;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;7;"F3";"POMA";15;2100;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
2015;7;"F3";"PUPA";5;340;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;7;"F3";"PUPA";15;1020;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;7;"F3";"SASO";24;48;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0
2015;7;"F4";"SASO";12;24;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
2015;7;"F5";"SASO";34;68;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;7;"F6";"SASO";24;48;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;8;"A1";"POMA";9;1260;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"A1";"POMO";7;539;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;8;"A1";"SASO";36;72;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"A2";"POMA";20;2800;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"A2";"POMA";22;3080;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"A2";"PUPA";24;1632;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
2015;8;"A2";"PUPA";127;8636;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
2015;8;"A2";"SASO";76;152;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;8;"A3";"POMA";8;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"A3";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"A3";"POMA";19;2660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"A3";"PUPA";58;3944;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"A3";"SASO";140;280;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;8;"A4";"POMA";5;700;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0
2015;8;"A4";"POMA";12;1680;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2015;8;"A4";"POMA";15;2100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"A4";"PUPA";19;1292;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0
2015;8;"A4";"PUPA";34;2312;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
2015;8;"A4";"SASO";212;424;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"A5";"POMA";8;1120;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
2015;8;"A5";"POMA";14;1960;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
2015;8;"A5";"POMA";19;2660;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;8;"A5";"PUPA";26;1768;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"A5";"PUPA";34;2312;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;8;"A5";"SASO";274;548;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0
2015;8;"A6";"POMA";7;980;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
2015;8;"A6";"POMA";8;1120;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
2015;8;"A6";"POMA";16;2240;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"A6";"PUPA";24;1632;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;8;"A6";"PUPA";26;1768;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
2015;8;"A6";"PUPA";28;1904;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"A6";"SASO";54;108;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
2015;8;"B1";"HOMA";14;210;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"B1";"HOMA";36;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B1";"POMA";5;700;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"B1";"POMA";6;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B1";"POMA";8;1120;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;8;"B1";"PUPA";48;3264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B1";"PUPA";54;3672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B1";"SASO";190;380;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;8;"B2";"POMA";5;700;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"B2";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2015;8;"B2";"PUPA";7;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B2";"PUPA";12;816;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
2015;8;"B2";"SASO";252;504;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"B3";"SASO";20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B4";"POMA";4;560;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;8;"B4";"PUPA";5;340;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2015;8;"B4";"PUPA";24;1632;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;8;"B4";"SASO";40;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B5";"POMA";11;1540;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"B5";"POMA";12;1680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B5";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B5";"PUPA";6;408;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"B5";"PUPA";17;1156;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;8;"B5";"PUPA";58;3944;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"B5";"SASO";120;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B6";"POMA";7;980;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"B6";"POMA";14;1960;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
2015;8;"B6";"POMA";34;4760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"B6";"PUPA";7;476;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
2015;8;"B6";"PUPA";9;612;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
2015;8;"B6";"PUPA";40;2720;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;8;"B6";"PUPA";53;3604;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
2015;8;"B6";"SASO";72;144;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2015;8;"C1";"POMA";6;840;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2015;8;"C1";"POMA";9;1260;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0
2015;8;"C1";"POMA";13;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;8;"C1";"SASO";448;896;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0
2015;8;"C2";"POMA";8;1120;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;8;"C2";"POMA";10;1400;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
