"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2016;4;"obs";3;8;"richness";10
"HD";2016;4;"obs";3;8;"evenness";1,02404391706815
"HD";2016;4;"obs";3;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";3;9;"richness";10
"HD";2016;4;"obs";3;9;"evenness";1,00908323780439
"HD";2016;4;"obs";3;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";3;10;"richness";9
"HD";2016;4;"obs";3;10;"evenness";1,00339015166806
"HD";2016;4;"obs";3;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";3;11;"richness";9
"HD";2016;4;"obs";3;11;"evenness";1,00125763756494
"HD";2016;4;"obs";3;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";3;12;"richness";10
"HD";2016;4;"obs";3;12;"evenness";1,00046877177453
"HD";2016;4;"obs";3;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";3;13;"richness";10
"HD";2016;4;"obs";3;13;"evenness";1,00017823467752
"HD";2016;4;"obs";3;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";3;14;"richness";10
"HD";2016;4;"obs";3;14;"evenness";1,00007073175056
"HD";2016;4;"obs";3;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";3;15;"richness";10
"HD";2016;4;"obs";3;15;"evenness";1,00003017129844
"HD";2016;4;"obs";3;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";3;16;"richness";9
"HD";2016;4;"obs";3;16;"evenness";1,00001421373607
"HD";2016;4;"obs";3;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";3;17;"richness";9
"HD";2016;4;"obs";3;17;"evenness";1,0000074725788
"HD";2016;4;"obs";3;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";3;18;"richness";9
"HD";2016;4;"obs";3;18;"evenness";1,00000432797046
"HD";2016;4;"obs";3;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";3;19;"richness";10
"HD";2016;4;"obs";3;19;"evenness";1,00000268863391
"HD";2016;4;"obs";3;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";3;20;"richness";11
"HD";2016;4;"obs";3;20;"evenness";1,00000174473469
"HD";2016;4;"obs";4;1;"abundance";5012
"HD";2016;4;"obs";4;1;"richness";15
"HD";2016;4;"obs";4;1;"evenness";8,25348351326565
"HD";2016;4;"obs";4;2;"abundance";77730,6823564497
"HD";2016;4;"obs";4;2;"richness";13
"HD";2016;4;"obs";4;2;"evenness";3,18332587834595
"HD";2016;4;"obs";4;3;"abundance";18678160,4557287
"HD";2016;4;"obs";4;3;"richness";12
"HD";2016;4;"obs";4;3;"evenness";2,67270635629713
"HD";2016;4;"obs";4;4;"abundance";9874835845,8791
"HD";2016;4;"obs";4;4;"richness";13
"HD";2016;4;"obs";4;4;"evenness";1,91576347807989
"HD";2016;4;"obs";4;5;"abundance";7103223199756,53
"HD";2016;4;"obs";4;5;"richness";11
"HD";2016;4;"obs";4;5;"evenness";1,39749873558368
"HD";2016;4;"obs";4;6;"abundance";5819372128412886
"HD";2016;4;"obs";4;6;"richness";10
"HD";2016;4;"obs";4;6;"evenness";1,16004762245661
"HD";2016;4;"obs";4;7;"abundance";4993148832150250496
"HD";2016;4;"obs";4;7;"richness";11
"HD";2016;4;"obs";4;7;"evenness";1,06263269474242
"HD";2016;4;"obs";4;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";4;8;"richness";10
"HD";2016;4;"obs";4;8;"evenness";1,02404391706815
"HD";2016;4;"obs";4;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";4;9;"richness";10
"HD";2016;4;"obs";4;9;"evenness";1,00908323780439
"HD";2016;4;"obs";4;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";4;10;"richness";9
"HD";2016;4;"obs";4;10;"evenness";1,00339015166806
"HD";2016;4;"obs";4;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";4;11;"richness";9
"HD";2016;4;"obs";4;11;"evenness";1,00125763756494
"HD";2016;4;"obs";4;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";4;12;"richness";10
"HD";2016;4;"obs";4;12;"evenness";1,00046877177453
"HD";2016;4;"obs";4;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";4;13;"richness";10
"HD";2016;4;"obs";4;13;"evenness";1,00017823467752
"HD";2016;4;"obs";4;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";4;14;"richness";10
"HD";2016;4;"obs";4;14;"evenness";1,00007073175056
"HD";2016;4;"obs";4;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";4;15;"richness";10
"HD";2016;4;"obs";4;15;"evenness";1,00003017129844
"HD";2016;4;"obs";4;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";4;16;"richness";9
"HD";2016;4;"obs";4;16;"evenness";1,00001421373607
"HD";2016;4;"obs";4;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";4;17;"richness";9
"HD";2016;4;"obs";4;17;"evenness";1,0000074725788
"HD";2016;4;"obs";4;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";4;18;"richness";9
"HD";2016;4;"obs";4;18;"evenness";1,00000432797046
"HD";2016;4;"obs";4;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";4;19;"richness";10
"HD";2016;4;"obs";4;19;"evenness";1,00000268863391
"HD";2016;4;"obs";4;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";4;20;"richness";11
"HD";2016;4;"obs";4;20;"evenness";1,00000174473469
"HD";2016;4;"obs";5;1;"abundance";5012
"HD";2016;4;"obs";5;1;"richness";15
"HD";2016;4;"obs";5;1;"evenness";8,25348351326565
"HD";2016;4;"obs";5;2;"abundance";77730,6823564497
"HD";2016;4;"obs";5;2;"richness";13
"HD";2016;4;"obs";5;2;"evenness";3,18332587834595
"HD";2016;4;"obs";5;3;"abundance";18678160,4557287
"HD";2016;4;"obs";5;3;"richness";12
"HD";2016;4;"obs";5;3;"evenness";2,67270635629713
"HD";2016;4;"obs";5;4;"abundance";9874835845,8791
"HD";2016;4;"obs";5;4;"richness";13
"HD";2016;4;"obs";5;4;"evenness";1,91576347807989
"HD";2016;4;"obs";5;5;"abundance";7103223199756,53
"HD";2016;4;"obs";5;5;"richness";11
"HD";2016;4;"obs";5;5;"evenness";1,39749873558368
"HD";2016;4;"obs";5;6;"abundance";5819372128412886
"HD";2016;4;"obs";5;6;"richness";10
"HD";2016;4;"obs";5;6;"evenness";1,16004762245661
"HD";2016;4;"obs";5;7;"abundance";4993148832150250496
"HD";2016;4;"obs";5;7;"richness";11
"HD";2016;4;"obs";5;7;"evenness";1,06263269474242
"HD";2016;4;"obs";5;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";5;8;"richness";10
"HD";2016;4;"obs";5;8;"evenness";1,02404391706815
"HD";2016;4;"obs";5;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";5;9;"richness";10
"HD";2016;4;"obs";5;9;"evenness";1,00908323780439
"HD";2016;4;"obs";5;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";5;10;"richness";9
"HD";2016;4;"obs";5;10;"evenness";1,00339015166806
"HD";2016;4;"obs";5;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";5;11;"richness";9
"HD";2016;4;"obs";5;11;"evenness";1,00125763756494
"HD";2016;4;"obs";5;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";5;12;"richness";10
"HD";2016;4;"obs";5;12;"evenness";1,00046877177453
"HD";2016;4;"obs";5;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";5;13;"richness";10
"HD";2016;4;"obs";5;13;"evenness";1,00017823467752
"HD";2016;4;"obs";5;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";5;14;"richness";10
"HD";2016;4;"obs";5;14;"evenness";1,00007073175056
"HD";2016;4;"obs";5;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";5;15;"richness";10
"HD";2016;4;"obs";5;15;"evenness";1,00003017129844
"HD";2016;4;"obs";5;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";5;16;"richness";9
"HD";2016;4;"obs";5;16;"evenness";1,00001421373607
"HD";2016;4;"obs";5;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";5;17;"richness";9
"HD";2016;4;"obs";5;17;"evenness";1,0000074725788
"HD";2016;4;"obs";5;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";5;18;"richness";9
"HD";2016;4;"obs";5;18;"evenness";1,00000432797046
"HD";2016;4;"obs";5;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";5;19;"richness";10
"HD";2016;4;"obs";5;19;"evenness";1,00000268863391
"HD";2016;4;"obs";5;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";5;20;"richness";11
"HD";2016;4;"obs";5;20;"evenness";1,00000174473469
"HD";2016;4;"obs";6;1;"abundance";5012
"HD";2016;4;"obs";6;1;"richness";15
"HD";2016;4;"obs";6;1;"evenness";8,25348351326565
"HD";2016;4;"obs";6;2;"abundance";77730,6823564497
"HD";2016;4;"obs";6;2;"richness";13
"HD";2016;4;"obs";6;2;"evenness";3,18332587834595
"HD";2016;4;"obs";6;3;"abundance";18678160,4557287
"HD";2016;4;"obs";6;3;"richness";12
"HD";2016;4;"obs";6;3;"evenness";2,67270635629713
"HD";2016;4;"obs";6;4;"abundance";9874835845,8791
"HD";2016;4;"obs";6;4;"richness";13
"HD";2016;4;"obs";6;4;"evenness";1,91576347807989
"HD";2016;4;"obs";6;5;"abundance";7103223199756,53
"HD";2016;4;"obs";6;5;"richness";11
"HD";2016;4;"obs";6;5;"evenness";1,39749873558368
"HD";2016;4;"obs";6;6;"abundance";5819372128412886
"HD";2016;4;"obs";6;6;"richness";10
"HD";2016;4;"obs";6;6;"evenness";1,16004762245661
"HD";2016;4;"obs";6;7;"abundance";4993148832150250496
"HD";2016;4;"obs";6;7;"richness";11
"HD";2016;4;"obs";6;7;"evenness";1,06263269474242
"HD";2016;4;"obs";6;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";6;8;"richness";10
"HD";2016;4;"obs";6;8;"evenness";1,02404391706815
"HD";2016;4;"obs";6;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";6;9;"richness";10
"HD";2016;4;"obs";6;9;"evenness";1,00908323780439
"HD";2016;4;"obs";6;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";6;10;"richness";9
"HD";2016;4;"obs";6;10;"evenness";1,00339015166806
"HD";2016;4;"obs";6;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";6;11;"richness";9
"HD";2016;4;"obs";6;11;"evenness";1,00125763756494
"HD";2016;4;"obs";6;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";6;12;"richness";10
"HD";2016;4;"obs";6;12;"evenness";1,00046877177453
"HD";2016;4;"obs";6;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";6;13;"richness";10
"HD";2016;4;"obs";6;13;"evenness";1,00017823467752
"HD";2016;4;"obs";6;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";6;14;"richness";10
"HD";2016;4;"obs";6;14;"evenness";1,00007073175056
"HD";2016;4;"obs";6;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";6;15;"richness";10
"HD";2016;4;"obs";6;15;"evenness";1,00003017129844
"HD";2016;4;"obs";6;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";6;16;"richness";9
"HD";2016;4;"obs";6;16;"evenness";1,00001421373607
"HD";2016;4;"obs";6;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";6;17;"richness";9
"HD";2016;4;"obs";6;17;"evenness";1,0000074725788
"HD";2016;4;"obs";6;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";6;18;"richness";9
"HD";2016;4;"obs";6;18;"evenness";1,00000432797046
"HD";2016;4;"obs";6;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";6;19;"richness";10
"HD";2016;4;"obs";6;19;"evenness";1,00000268863391
"HD";2016;4;"obs";6;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";6;20;"richness";11
"HD";2016;4;"obs";6;20;"evenness";1,00000174473469
"HD";2016;4;"obs";7;1;"abundance";5012
"HD";2016;4;"obs";7;1;"richness";15
"HD";2016;4;"obs";7;1;"evenness";8,25348351326565
"HD";2016;4;"obs";7;2;"abundance";77730,6823564497
"HD";2016;4;"obs";7;2;"richness";13
"HD";2016;4;"obs";7;2;"evenness";3,18332587834595
"HD";2016;4;"obs";7;3;"abundance";18678160,4557287
"HD";2016;4;"obs";7;3;"richness";12
"HD";2016;4;"obs";7;3;"evenness";2,67270635629713
"HD";2016;4;"obs";7;4;"abundance";9874835845,8791
"HD";2016;4;"obs";7;4;"richness";13
"HD";2016;4;"obs";7;4;"evenness";1,91576347807989
"HD";2016;4;"obs";7;5;"abundance";7103223199756,53
"HD";2016;4;"obs";7;5;"richness";11
"HD";2016;4;"obs";7;5;"evenness";1,39749873558368
"HD";2016;4;"obs";7;6;"abundance";5819372128412886
"HD";2016;4;"obs";7;6;"richness";10
"HD";2016;4;"obs";7;6;"evenness";1,16004762245661
"HD";2016;4;"obs";7;7;"abundance";4993148832150250496
"HD";2016;4;"obs";7;7;"richness";11
"HD";2016;4;"obs";7;7;"evenness";1,06263269474242
"HD";2016;4;"obs";7;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";7;8;"richness";10
"HD";2016;4;"obs";7;8;"evenness";1,02404391706815
"HD";2016;4;"obs";7;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";7;9;"richness";10
"HD";2016;4;"obs";7;9;"evenness";1,00908323780439
"HD";2016;4;"obs";7;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";7;10;"richness";9
"HD";2016;4;"obs";7;10;"evenness";1,00339015166806
"HD";2016;4;"obs";7;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";7;11;"richness";9
"HD";2016;4;"obs";7;11;"evenness";1,00125763756494
"HD";2016;4;"obs";7;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";7;12;"richness";10
"HD";2016;4;"obs";7;12;"evenness";1,00046877177453
"HD";2016;4;"obs";7;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";7;13;"richness";10
"HD";2016;4;"obs";7;13;"evenness";1,00017823467752
"HD";2016;4;"obs";7;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";7;14;"richness";10
"HD";2016;4;"obs";7;14;"evenness";1,00007073175056
"HD";2016;4;"obs";7;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";7;15;"richness";10
"HD";2016;4;"obs";7;15;"evenness";1,00003017129844
"HD";2016;4;"obs";7;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";7;16;"richness";9
"HD";2016;4;"obs";7;16;"evenness";1,00001421373607
"HD";2016;4;"obs";7;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";7;17;"richness";9
"HD";2016;4;"obs";7;17;"evenness";1,0000074725788
"HD";2016;4;"obs";7;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";7;18;"richness";9
"HD";2016;4;"obs";7;18;"evenness";1,00000432797046
"HD";2016;4;"obs";7;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";7;19;"richness";10
"HD";2016;4;"obs";7;19;"evenness";1,00000268863391
"HD";2016;4;"obs";7;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";7;20;"richness";11
"HD";2016;4;"obs";7;20;"evenness";1,00000174473469
"HD";2016;4;"obs";8;1;"abundance";5012
"HD";2016;4;"obs";8;1;"richness";15
"HD";2016;4;"obs";8;1;"evenness";8,25348351326565
"HD";2016;4;"obs";8;2;"abundance";77730,6823564497
"HD";2016;4;"obs";8;2;"richness";13
"HD";2016;4;"obs";8;2;"evenness";3,18332587834595
"HD";2016;4;"obs";8;3;"abundance";18678160,4557287
"HD";2016;4;"obs";8;3;"richness";12
"HD";2016;4;"obs";8;3;"evenness";2,67270635629713
"HD";2016;4;"obs";8;4;"abundance";9874835845,8791
"HD";2016;4;"obs";8;4;"richness";13
"HD";2016;4;"obs";8;4;"evenness";1,91576347807989
"HD";2016;4;"obs";8;5;"abundance";7103223199756,53
"HD";2016;4;"obs";8;5;"richness";11
"HD";2016;4;"obs";8;5;"evenness";1,39749873558368
"HD";2016;4;"obs";8;6;"abundance";5819372128412886
"HD";2016;4;"obs";8;6;"richness";10
"HD";2016;4;"obs";8;6;"evenness";1,16004762245661
"HD";2016;4;"obs";8;7;"abundance";4993148832150250496
"HD";2016;4;"obs";8;7;"richness";11
"HD";2016;4;"obs";8;7;"evenness";1,06263269474242
"HD";2016;4;"obs";8;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";8;8;"richness";10
"HD";2016;4;"obs";8;8;"evenness";1,02404391706815
"HD";2016;4;"obs";8;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";8;9;"richness";10
"HD";2016;4;"obs";8;9;"evenness";1,00908323780439
"HD";2016;4;"obs";8;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";8;10;"richness";9
"HD";2016;4;"obs";8;10;"evenness";1,00339015166806
"HD";2016;4;"obs";8;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";8;11;"richness";9
"HD";2016;4;"obs";8;11;"evenness";1,00125763756494
"HD";2016;4;"obs";8;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";8;12;"richness";10
"HD";2016;4;"obs";8;12;"evenness";1,00046877177453
"HD";2016;4;"obs";8;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";8;13;"richness";10
"HD";2016;4;"obs";8;13;"evenness";1,00017823467752
"HD";2016;4;"obs";8;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";8;14;"richness";10
"HD";2016;4;"obs";8;14;"evenness";1,00007073175056
"HD";2016;4;"obs";8;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";8;15;"richness";10
"HD";2016;4;"obs";8;15;"evenness";1,00003017129844
"HD";2016;4;"obs";8;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";8;16;"richness";9
"HD";2016;4;"obs";8;16;"evenness";1,00001421373607
"HD";2016;4;"obs";8;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";8;17;"richness";9
"HD";2016;4;"obs";8;17;"evenness";1,0000074725788
"HD";2016;4;"obs";8;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";8;18;"richness";9
"HD";2016;4;"obs";8;18;"evenness";1,00000432797046
"HD";2016;4;"obs";8;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";8;19;"richness";10
"HD";2016;4;"obs";8;19;"evenness";1,00000268863391
"HD";2016;4;"obs";8;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";8;20;"richness";11
"HD";2016;4;"obs";8;20;"evenness";1,00000174473469
"HD";2016;4;"obs";9;1;"abundance";5012
"HD";2016;4;"obs";9;1;"richness";15
"HD";2016;4;"obs";9;1;"evenness";8,25348351326565
"HD";2016;4;"obs";9;2;"abundance";77730,6823564497
"HD";2016;4;"obs";9;2;"richness";13
"HD";2016;4;"obs";9;2;"evenness";3,18332587834595
"HD";2016;4;"obs";9;3;"abundance";18678160,4557287
"HD";2016;4;"obs";9;3;"richness";12
"HD";2016;4;"obs";9;3;"evenness";2,67270635629713
"HD";2016;4;"obs";9;4;"abundance";9874835845,8791
"HD";2016;4;"obs";9;4;"richness";13
"HD";2016;4;"obs";9;4;"evenness";1,91576347807989
"HD";2016;4;"obs";9;5;"abundance";7103223199756,53
"HD";2016;4;"obs";9;5;"richness";11
"HD";2016;4;"obs";9;5;"evenness";1,39749873558368
"HD";2016;4;"obs";9;6;"abundance";5819372128412886
"HD";2016;4;"obs";9;6;"richness";10
"HD";2016;4;"obs";9;6;"evenness";1,16004762245661
"HD";2016;4;"obs";9;7;"abundance";4993148832150250496
"HD";2016;4;"obs";9;7;"richness";11
"HD";2016;4;"obs";9;7;"evenness";1,06263269474242
"HD";2016;4;"obs";9;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";9;8;"richness";10
"HD";2016;4;"obs";9;8;"evenness";1,02404391706815
"HD";2016;4;"obs";9;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";9;9;"richness";10
"HD";2016;4;"obs";9;9;"evenness";1,00908323780439
"HD";2016;4;"obs";9;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";9;10;"richness";9
"HD";2016;4;"obs";9;10;"evenness";1,00339015166806
"HD";2016;4;"obs";9;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";9;11;"richness";9
"HD";2016;4;"obs";9;11;"evenness";1,00125763756494
"HD";2016;4;"obs";9;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";9;12;"richness";10
"HD";2016;4;"obs";9;12;"evenness";1,00046877177453
"HD";2016;4;"obs";9;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";9;13;"richness";10
"HD";2016;4;"obs";9;13;"evenness";1,00017823467752
"HD";2016;4;"obs";9;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";9;14;"richness";10
"HD";2016;4;"obs";9;14;"evenness";1,00007073175056
"HD";2016;4;"obs";9;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";9;15;"richness";10
"HD";2016;4;"obs";9;15;"evenness";1,00003017129844
"HD";2016;4;"obs";9;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";9;16;"richness";9
"HD";2016;4;"obs";9;16;"evenness";1,00001421373607
"HD";2016;4;"obs";9;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";9;17;"richness";9
"HD";2016;4;"obs";9;17;"evenness";1,0000074725788
"HD";2016;4;"obs";9;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";9;18;"richness";9
"HD";2016;4;"obs";9;18;"evenness";1,00000432797046
"HD";2016;4;"obs";9;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";9;19;"richness";10
"HD";2016;4;"obs";9;19;"evenness";1,00000268863391
"HD";2016;4;"obs";9;20;"abundance";9,07712578328559e+56
"HD";2016;4;"obs";9;20;"richness";11
"HD";2016;4;"obs";9;20;"evenness";1,00000174473469
"HD";2016;4;"obs";10;1;"abundance";5012
"HD";2016;4;"obs";10;1;"richness";15
"HD";2016;4;"obs";10;1;"evenness";8,25348351326565
"HD";2016;4;"obs";10;2;"abundance";77730,6823564497
"HD";2016;4;"obs";10;2;"richness";13
"HD";2016;4;"obs";10;2;"evenness";3,18332587834595
"HD";2016;4;"obs";10;3;"abundance";18678160,4557287
"HD";2016;4;"obs";10;3;"richness";12
"HD";2016;4;"obs";10;3;"evenness";2,67270635629713
"HD";2016;4;"obs";10;4;"abundance";9874835845,8791
"HD";2016;4;"obs";10;4;"richness";13
"HD";2016;4;"obs";10;4;"evenness";1,91576347807989
"HD";2016;4;"obs";10;5;"abundance";7103223199756,53
"HD";2016;4;"obs";10;5;"richness";11
"HD";2016;4;"obs";10;5;"evenness";1,39749873558368
"HD";2016;4;"obs";10;6;"abundance";5819372128412886
"HD";2016;4;"obs";10;6;"richness";10
"HD";2016;4;"obs";10;6;"evenness";1,16004762245661
"HD";2016;4;"obs";10;7;"abundance";4993148832150250496
"HD";2016;4;"obs";10;7;"richness";11
"HD";2016;4;"obs";10;7;"evenness";1,06263269474242
"HD";2016;4;"obs";10;8;"abundance";4,35071160002046e+21
"HD";2016;4;"obs";10;8;"richness";10
"HD";2016;4;"obs";10;8;"evenness";1,02404391706815
"HD";2016;4;"obs";10;9;"abundance";3,81000950028514e+24
"HD";2016;4;"obs";10;9;"richness";10
"HD";2016;4;"obs";10;9;"evenness";1,00908323780439
"HD";2016;4;"obs";10;10;"abundance";3,34193812837097e+27
"HD";2016;4;"obs";10;10;"richness";9
"HD";2016;4;"obs";10;10;"evenness";1,00339015166806
"HD";2016;4;"obs";10;11;"abundance";2,93291608599184e+30
"HD";2016;4;"obs";10;11;"richness";9
"HD";2016;4;"obs";10;11;"evenness";1,00125763756494
"HD";2016;4;"obs";10;12;"abundance";2,57439464965662e+33
"HD";2016;4;"obs";10;12;"richness";10
"HD";2016;4;"obs";10;12;"evenness";1,00046877177453
"HD";2016;4;"obs";10;13;"abundance";2,25982452732881e+36
"HD";2016;4;"obs";10;13;"richness";10
"HD";2016;4;"obs";10;13;"evenness";1,00017823467752
"HD";2016;4;"obs";10;14;"abundance";1,98372823140537e+39
"HD";2016;4;"obs";10;14;"richness";10
"HD";2016;4;"obs";10;14;"evenness";1,00007073175056
"HD";2016;4;"obs";10;15;"abundance";1,74137463712641e+42
"HD";2016;4;"obs";10;15;"richness";10
"HD";2016;4;"obs";10;15;"evenness";1,00003017129844
"HD";2016;4;"obs";10;16;"abundance";1,52863260538297e+45
"HD";2016;4;"obs";10;16;"richness";9
"HD";2016;4;"obs";10;16;"evenness";1,00001421373607
"HD";2016;4;"obs";10;17;"abundance";1,34188197758036e+48
"HD";2016;4;"obs";10;17;"richness";9
"HD";2016;4;"obs";10;17;"evenness";1,0000074725788
"HD";2016;4;"obs";10;18;"abundance";1,17794667196032e+51
"HD";2016;4;"obs";10;18;"richness";9
"HD";2016;4;"obs";10;18;"evenness";1,00000432797046
"HD";2016;4;"obs";10;19;"abundance";1,03403914983595e+54
"HD";2016;4;"obs";10;19;"richness";10
"HD";2016;4;"obs";10;19;"evenness";1,00000268863391
